timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/01/19/18:32:32,1.701558,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
2026/01/19/18:32:33,2.701721,0.055313,0.062172,0.108125,0.127405,4,0,0,1,4,0,1,1,0,0,0,0
2026/01/19/18:32:34,3.701879,0.217812,0.271330,0.217812,0.271330,18,5,3,2,0,0,0,0,0,0,0,0
2026/01/19/18:32:35,4.701978,0.343625,0.365421,0.343625,0.365421,20,11,7,2,0,0,0,0,0,0,0,0
2026/01/19/18:32:36,5.702075,0.442250,0.443766,0.460875,0.448608,24,12,12,3,0,1,0,0,0,0,0,0
2026/01/19/18:32:37,6.702181,0.522062,0.522296,0.522062,0.522296,27,14,15,6,0,0,0,0,0,0,0,0
2026/01/19/18:32:38,7.702283,0.639125,0.634001,0.639125,0.634001,34,15,15,9,0,0,0,0,0,0,0,0
2026/01/19/18:32:39,8.702452,0.789750,0.703107,0.789750,0.703107,38,19,16,11,0,0,0,0,0,0,0,0
2026/01/19/18:32:40,9.702543,0.813063,0.707069,0.890250,0.747970,38,19,17,11,1,1,1,5,0,0,0,0
2026/01/19/18:32:41,10.702626,0.813063,0.707069,0.890250,0.747970,38,19,17,11,1,1,1,5,0,0,0,0
2026/01/19/18:32:42,11.702786,0.884938,0.743371,0.970250,0.784499,38,20,18,16,2,5,1,0,1,0,0,0
2026/01/19/18:32:43,12.702867,0.929000,0.777366,0.987938,0.803954,38,25,19,16,3,4,0,0,1,0,0,0
2026/01/19/18:32:44,13.702942,0.929000,0.777366,0.993250,0.808553,38,25,19,16,4,4,0,0,1,0,0,0
2026/01/19/18:32:45,14.703105,0.929000,0.777366,0.993250,0.808553,38,25,19,16,4,4,0,0,1,0,0,0
2026/01/19/18:32:46,16.346781,0.929000,0.777366,0.993250,0.808553,38,25,19,16,4,4,0,0,1,0,0,0
2026/01/19/18:32:48,17.950687,0.929000,0.777366,0.993250,0.808553,38,25,19,16,4,4,0,0,1,0,0,0
2026/01/19/18:32:49,18.950778,0.984250,0.800241,0.989563,0.804840,41,28,19,16,1,0,0,0,7,0,0,0
2026/01/19/18:32:50,20.018442,0.984250,0.800241,0.989563,0.804840,41,28,19,16,1,0,0,0,7,0,0,0
2026/01/19/18:32:51,21.029444,0.984250,0.800241,0.989563,0.804840,41,28,19,16,1,0,0,0,7,0,0,0
2026/01/19/18:32:52,22.245216,0.984250,0.800241,0.989563,0.804840,41,28,19,16,1,0,0,0,7,0,0,0
2026/01/19/18:32:54,23.747031,0.984250,0.800241,0.989563,0.804840,41,28,19,16,1,0,0,0,7,0,0,0
2026/01/19/18:32:56,25.627931,0.979812,0.796896,0.985125,0.801495,40,28,19,16,1,0,0,0,8,0,0,0
2026/01/19/18:32:57,26.628028,0.979812,0.796896,0.985125,0.801495,40,28,19,16,1,0,0,0,8,0,0,0
2026/01/19/18:32:58,27.628115,0.985125,0.801495,1.004500,0.821868,41,28,19,16,0,0,1,0,10,0,0,0
2026/01/19/18:32:59,28.628269,0.985125,0.801495,1.004500,0.821868,41,28,19,16,0,0,1,0,10,0,0,0
2026/01/19/18:33:00,29.628341,0.985125,0.801495,1.004500,0.821868,41,28,19,16,0,0,1,0,10,0,0,0
2026/01/19/18:33:01,30.628428,0.975250,0.815804,1.051562,0.844701,40,28,20,16,3,0,3,0,11,0,0,0
2026/01/19/18:33:02,31.628504,0.975250,0.815804,1.051562,0.844701,40,28,20,16,3,0,3,0,11,0,0,0
2026/01/19/18:33:03,32.628582,0.975250,0.815804,1.010875,0.833899,40,28,20,16,3,0,0,0,11,0,0,0
2026/01/19/18:33:04,33.629347,0.959875,0.807987,0.989125,0.814051,40,26,20,16,1,0,0,0,11,2,0,0
2026/01/19/18:33:05,35.243201,0.959875,0.807987,0.992812,0.824511,40,26,20,16,1,1,0,0,11,2,0,0
2026/01/19/18:33:06,36.439270,0.950313,0.795590,0.983250,0.812114,40,23,20,16,1,1,0,0,11,5,0,0
2026/01/19/18:33:07,37.441443,0.930937,0.775217,0.963875,0.791741,40,23,19,16,1,1,0,0,11,5,1,0
2026/01/19/18:33:09,38.740562,0.930937,0.775217,0.963875,0.791741,40,23,19,16,1,1,0,0,11,5,1,0
2026/01/19/18:33:11,40.621487,0.930937,0.775217,0.963875,0.791741,40,23,19,16,1,1,0,0,11,5,1,0
2026/01/19/18:33:12,42.528908,0.930937,0.775217,0.963875,0.791741,40,23,19,16,1,1,0,0,11,5,1,0
2026/01/19/18:33:14,44.528359,0.930937,0.775217,0.976437,0.815635,40,23,19,16,1,1,3,0,11,5,1,0
2026/01/19/18:33:16,46.516258,0.930937,0.775217,0.976437,0.815635,40,23,19,16,1,1,3,0,11,5,1,0
2026/01/19/18:33:19,48.846079,0.943125,0.789136,0.972375,0.795200,40,24,19,17,1,0,0,0,11,5,1,0
2026/01/19/18:33:20,49.846244,0.934625,0.785677,0.979375,0.866278,40,24,19,16,5,0,0,0,11,5,1,1
2026/01/19/18:33:21,50.846386,0.914750,0.769943,1.038312,0.882407,40,21,19,16,8,0,2,0,11,8,1,1
2026/01/19/18:33:22,51.907612,0.914750,0.769943,1.038312,0.882407,40,21,19,16,8,0,2,0,11,8,1,1
