timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/01/19/18:33:50,3.726864,0.182969,0.194209,0.182969,0.194209,21,11,9,2,0,0,0,0,0,0,0,0
2026/01/19/18:33:51,4.726975,0.232937,0.228736,0.232937,0.228736,24,13,12,4,0,0,0,0,0,0,0,0
2026/01/19/18:33:52,5.727079,0.277531,0.268538,0.277531,0.268538,28,15,15,6,0,0,0,0,0,0,0,0
2026/01/19/18:33:53,6.727188,0.351250,0.333034,0.364219,0.335532,35,17,15,10,0,1,0,0,0,0,0,0
2026/01/19/18:33:54,7.727300,0.418187,0.355515,0.418187,0.355515,38,19,18,11,0,0,0,0,0,0,0,0
2026/01/19/18:33:55,8.727428,0.456469,0.387043,0.465406,0.390842,39,22,18,16,0,1,0,0,0,0,0,0
2026/01/19/18:33:56,9.727563,0.514531,0.439688,0.514531,0.439688,41,26,19,19,0,0,0,0,0,0,0,0
2026/01/19/18:33:57,10.727654,0.539469,0.468558,0.539469,0.468558,44,27,20,23,0,0,0,0,0,0,0,0
2026/01/19/18:33:58,11.727736,0.574094,0.496503,0.574094,0.496503,48,29,23,24,0,0,0,0,0,0,0,0
2026/01/19/18:33:59,12.727868,0.626812,0.531628,0.626812,0.531628,51,32,25,27,0,0,0,0,0,0,0,0
2026/01/19/18:34:00,13.728017,0.663000,0.555021,0.697500,0.565838,55,33,25,28,0,2,1,1,0,0,0,0
2026/01/19/18:34:01,14.741232,0.663000,0.555021,0.728594,0.620980,55,33,25,28,4,4,4,4,0,0,0,0
2026/01/19/18:34:02,15.741741,0.656563,0.551098,0.757344,0.664182,53,33,25,28,7,7,6,6,2,0,0,0
2026/01/19/18:34:03,16.741816,0.656563,0.551098,0.825688,0.688953,53,33,25,28,9,10,8,10,2,0,0,0
2026/01/19/18:34:04,17.741921,0.656563,0.551098,0.866344,0.745085,53,33,25,28,14,10,10,12,2,0,0,0
2026/01/19/18:34:05,18.742020,0.831156,0.689545,0.876031,0.752655,59,43,35,40,9,0,1,0,4,0,0,0
