timestamp,event,pod_name,pod_uid,priority,time_s
2026/01/27/15:12:27,apply-time,rs-000038-j5ln8,aa7135b8-e73f-490f-b649-7f46c3f5eebe,1,6.203701
2026/01/27/15:12:27,running-time,rs-000038-j5ln8,aa7135b8-e73f-490f-b649-7f46c3f5eebe,1,6.203701
2026/01/27/15:12:27,apply-time,rs-000038-j6p7m,18bc1848-5e32-413e-b6ff-36c773c862d0,1,7.203701
2026/01/27/15:12:27,running-time,rs-000038-j6p7m,18bc1848-5e32-413e-b6ff-36c773c862d0,1,7.203701
2026/01/27/15:12:43,apply-time,rs-000039-l7n4m,bb17e616-6a9c-4264-98d5-b109e66bab97,2,22.203701
2026/01/27/15:12:43,running-time,rs-000039-l7n4m,bb17e616-6a9c-4264-98d5-b109e66bab97,2,22.203701
2026/01/27/15:12:43,apply-time,rs-000039-npqk4,0680696e-bf2a-4e97-932e-c63eb577b629,2,22.203701
2026/01/27/15:12:43,apply-time,rs-000040-bh5pd,e9d62749-7854-4d24-bd59-138a5964c539,1,22.203701
2026/01/27/15:12:43,apply-time,rs-000040-kx9xk,8944c29e-9063-435e-af66-25c6d55520a0,1,22.203701
2026/01/27/15:12:43,running-time,rs-000040-kx9xk,8944c29e-9063-435e-af66-25c6d55520a0,1,22.203701
2026/01/27/15:12:43,apply-time,rs-000040-s7kzw,0d99a89a-047f-4596-a575-ec3ecd6e69c3,1,22.203701
2026/01/27/15:12:43,apply-time,rs-000041-tqnl8,117ff503-1604-463a-8573-f61f9b52b5b4,2,22.203701
2026/01/27/15:12:43,running-time,rs-000041-tqnl8,117ff503-1604-463a-8573-f61f9b52b5b4,2,22.203701
2026/01/27/15:12:43,apply-time,rs-000042-5wql7,e96eb5d1-b03e-4ad3-aa7e-270d2d8ceb84,2,22.203701
2026/01/27/15:12:43,apply-time,rs-000042-lwpq8,799f2608-45d6-4058-94d4-4c49decc9add,2,22.203701
2026/01/27/15:12:43,running-time,rs-000042-lwpq8,799f2608-45d6-4058-94d4-4c49decc9add,2,22.203701
2026/01/27/15:12:43,apply-time,rs-000043-7nst4,7d349db4-d7c3-47b1-adb4-c92db89249d5,3,22.203701
2026/01/27/15:12:43,apply-time,rs-000044-qtwv8,9ad412e9-ddf9-406f-9f43-129877b0644a,2,23.203701
2026/01/27/15:12:43,apply-time,rs-000045-kpt56,f45f1a67-e53a-4f01-b461-04b1b4ff6062,1,23.203701
2026/01/27/15:12:43,apply-time,rs-000046-hqdb9,0757806d-5603-423e-a311-32e89e10c4da,4,23.203701
2026/01/27/15:12:44,apply-time,rs-000045-nt4v2,4605c1aa-cf94-4b24-b089-62ecf06bee38,1,23.203701
2026/01/27/15:12:44,apply-time,rs-000046-7f8dg,07687ba5-9952-4b31-9acd-d201769e5e8a,4,23.203701
2026/01/27/15:12:44,apply-time,rs-000046-bhf4q,e095a614-8e53-4585-9955-39f6cbb31510,4,23.203701
2026/01/27/15:12:45,running-time,rs-000039-npqk4,0680696e-bf2a-4e97-932e-c63eb577b629,2,25.203701
2026/01/27/15:12:45,running-time,rs-000042-5wql7,e96eb5d1-b03e-4ad3-aa7e-270d2d8ceb84,2,25.203701
2026/01/27/15:12:45,running-time,rs-000044-qtwv8,9ad412e9-ddf9-406f-9f43-129877b0644a,2,25.203701
2026/01/27/15:12:45,running-time,rs-000045-kpt56,f45f1a67-e53a-4f01-b461-04b1b4ff6062,1,25.203701
2026/01/27/15:12:45,running-time,rs-000045-nt4v2,4605c1aa-cf94-4b24-b089-62ecf06bee38,1,25.203701
2026/01/27/15:12:45,running-time,rs-000046-7f8dg,07687ba5-9952-4b31-9acd-d201769e5e8a,4,25.203701
2026/01/27/15:12:45,running-time,rs-000046-bhf4q,e095a614-8e53-4585-9955-39f6cbb31510,4,25.203701
2026/01/27/15:12:45,running-time,rs-000046-hqdb9,0757806d-5603-423e-a311-32e89e10c4da,4,25.203701
2026/01/27/15:13:14,apply-time,rs-000047-9sr2t,85270243-bd8f-477e-a018-b85a94b70baa,4,54.203701
2026/01/27/15:13:14,running-time,rs-000047-9sr2t,85270243-bd8f-477e-a018-b85a94b70baa,4,54.203701
2026/01/27/15:13:14,apply-time,rs-000048-v6xlz,36eaceb5-88a7-4415-8437-2583c308f2db,1,54.203701
2026/01/27/15:13:14,running-time,rs-000048-v6xlz,36eaceb5-88a7-4415-8437-2583c308f2db,1,54.203701
2026/01/27/15:13:14,apply-time,rs-000049-66lcx,7c095b5a-e561-4726-a5d0-d72ba40b8793,2,54.203701
2026/01/27/15:13:14,running-time,rs-000049-66lcx,7c095b5a-e561-4726-a5d0-d72ba40b8793,2,54.203701
2026/01/27/15:13:14,apply-time,rs-000049-psjcp,acebe0c9-dd05-48d9-a08b-36809fbdcacf,2,54.203701
2026/01/27/15:13:14,running-time,rs-000049-psjcp,acebe0c9-dd05-48d9-a08b-36809fbdcacf,2,54.203701
2026/01/27/15:13:16,apply-time,rs-000050-25f89,5e9b2fce-3aee-4cb4-9919-5911a790a5de,1,56.203701
2026/01/27/15:13:16,running-time,rs-000050-25f89,5e9b2fce-3aee-4cb4-9919-5911a790a5de,1,56.203701
2026/01/27/15:13:16,apply-time,rs-000051-2zj98,e37329cf-b675-4648-8e3b-76027e6c871f,1,56.203701
2026/01/27/15:13:16,running-time,rs-000051-2zj98,e37329cf-b675-4648-8e3b-76027e6c871f,1,56.203701
2026/01/27/15:13:16,apply-time,rs-000051-br7t5,3820fd0f-1700-4f18-a738-b98bcc88b103,1,56.203701
