timestamp,event,pod_name,pod_uid,priority,time_s
2026/01/19/16:37:35,apply-time,rs-000038-kdsqh,53932c96-9e7b-463d-9b3d-0126319a3c0c,1,8.599473
2026/01/19/16:37:35,running-time,rs-000038-kdsqh,53932c96-9e7b-463d-9b3d-0126319a3c0c,1,8.599473
2026/01/19/16:37:35,apply-time,rs-000038-trjp2,12a3114a-a11a-4ff3-8727-b932cd1df55c,1,8.599473
2026/01/19/16:37:35,running-time,rs-000038-trjp2,12a3114a-a11a-4ff3-8727-b932cd1df55c,1,8.599473
2026/01/19/16:38:52,apply-time,rs-000039-99pjg,16331ab8-e3aa-49c2-ad6d-73f3e68c688b,2,85.599473
2026/01/19/16:38:52,running-time,rs-000039-99pjg,16331ab8-e3aa-49c2-ad6d-73f3e68c688b,2,85.599473
2026/01/19/16:38:52,apply-time,rs-000039-r8dsw,f0f683fe-799c-4049-a7f6-6cfb041c9cec,2,85.599473
2026/01/19/16:38:52,running-time,rs-000039-r8dsw,f0f683fe-799c-4049-a7f6-6cfb041c9cec,2,85.599473
2026/01/19/16:38:52,apply-time,rs-000040-g74hh,ceb60f3b-ce46-4455-9a4a-effc2b3e560b,1,85.599473
2026/01/19/16:38:52,running-time,rs-000040-g74hh,ceb60f3b-ce46-4455-9a4a-effc2b3e560b,1,85.599473
2026/01/19/16:38:52,apply-time,rs-000040-tnn7k,92297638-cee7-409d-bf5e-b9e61796d886,1,85.599473
2026/01/19/16:38:52,running-time,rs-000040-tnn7k,92297638-cee7-409d-bf5e-b9e61796d886,1,85.599473
2026/01/19/16:38:52,apply-time,rs-000040-tqp54,0b69c9a3-2308-41d5-b3a8-047fcb7830b6,1,85.599473
2026/01/19/16:38:52,running-time,rs-000040-tqp54,0b69c9a3-2308-41d5-b3a8-047fcb7830b6,1,85.599473
2026/01/19/16:38:52,apply-time,rs-000041-78pc5,19f2c7e4-a71c-4e3d-9714-a36a6a8e47df,2,85.599473
