timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,unsched_p1,deletions_cum_p1
2026/01/26/20:12:28,6.069827,0.256406,0.178665,0.258719,0.186207,62,1,0
2026/01/26/20:12:29,7.070039,0.298250,0.227525,0.298250,0.227525,73,0,0
2026/01/26/20:12:30,8.070108,0.341656,0.276352,0.346594,0.278480,83,1,0
2026/01/26/20:12:31,9.070206,0.381500,0.320288,0.387000,0.323923,93,1,0
2026/01/26/20:12:32,10.070316,0.403875,0.335046,0.403875,0.335046,100,0,1
2026/01/26/20:12:33,11.070451,0.449500,0.386820,0.449500,0.386820,110,0,1
2026/01/26/20:12:34,12.070539,0.477187,0.428153,0.477187,0.428153,121,0,1
2026/01/26/20:12:35,13.070692,0.553219,0.464949,0.553219,0.464949,130,0,1
2026/01/26/20:12:36,14.070779,0.588344,0.514079,0.588344,0.514079,140,0,1
2026/01/26/20:12:37,15.070947,0.617781,0.570210,0.620125,0.579193,150,1,1
2026/01/26/20:12:38,16.071071,0.644406,0.613956,0.644406,0.613956,160,0,1
2026/01/26/20:12:39,17.071222,0.682625,0.642774,0.694312,0.650233,168,1,1
2026/01/26/20:12:40,18.071332,0.724844,0.679734,0.724844,0.679734,177,0,1
2026/01/26/20:12:41,19.071541,0.753250,0.708260,0.759281,0.709910,186,1,1
2026/01/26/20:12:42,20.071644,0.799937,0.731193,0.804531,0.732866,197,1,2
2026/01/26/20:12:43,21.071747,0.826562,0.767664,0.826562,0.767664,207,0,2
2026/01/26/20:12:44,22.071829,0.832344,0.772780,0.850625,0.800184,209,5,2
2026/01/26/20:12:45,23.071930,0.832344,0.772780,0.876094,0.822874,209,14,2
2026/01/26/20:12:46,24.072003,0.832344,0.772780,0.882812,0.829554,209,17,2
2026/01/26/20:12:47,25.072115,0.832344,0.772780,0.890188,0.836722,209,20,2
2026/01/26/20:12:48,26.072219,0.832344,0.772780,0.890188,0.836722,209,20,2
2026/01/26/20:12:51,29.592173,0.832344,0.772780,0.890188,0.836722,209,20,2
2026/01/26/20:12:52,30.592258,0.890188,0.836722,0.890188,0.836722,229,0,4
2026/01/26/20:12:53,31.592494,0.890188,0.836722,0.890188,0.836722,229,0,4
2026/01/26/20:12:54,32.592534,0.890188,0.836722,0.890188,0.836722,229,0,4
2026/01/26/20:12:55,33.592602,0.882875,0.828262,0.882875,0.828262,227,0,6
2026/01/26/20:12:56,34.592752,0.882875,0.828262,0.882875,0.828262,227,0,6
2026/01/26/20:12:57,35.592856,0.884563,0.830436,0.884563,0.830436,228,0,6
2026/01/26/20:12:58,36.592942,0.886719,0.831941,0.886719,0.831941,229,0,7
2026/01/26/20:12:59,37.593006,0.894312,0.846342,0.909750,0.852634,232,2,7
2026/01/26/20:13:00,38.593109,0.892625,0.844169,0.963719,0.890344,231,13,8
2026/01/26/20:13:01,39.593194,0.888500,0.838984,1.013062,0.911123,229,21,10
2026/01/26/20:13:02,40.593255,0.886656,0.834557,0.952250,0.877520,228,14,11
2026/01/26/20:13:05,43.533050,0.886656,0.834557,0.948812,0.869174,228,13,11
2026/01/26/20:13:11,49.124459,0.882906,0.829773,0.945063,0.864390,227,13,12
2026/01/26/20:13:13,51.479424,0.882906,0.829773,0.945063,0.864390,227,13,12
2026/01/26/20:13:15,53.041069,0.880656,0.826721,0.942813,0.861338,226,13,13
2026/01/26/20:13:18,55.809499,0.874594,0.818306,0.927937,0.838725,223,9,16
2026/01/26/20:13:19,56.809678,0.874594,0.818306,0.927937,0.838725,223,9,16
2026/01/26/20:13:20,57.809833,0.874594,0.818306,0.927937,0.838725,223,9,16
2026/01/26/20:13:21,58.817213,0.874594,0.818306,0.927937,0.838725,223,9,16
2026/01/26/20:13:22,59.817581,0.874594,0.818306,0.927937,0.838725,223,9,16
2026/01/26/20:13:28,65.921181,0.874594,0.818306,0.927937,0.838725,223,9,16
2026/01/26/20:13:35,72.723230,0.868781,0.814415,0.922125,0.834834,221,9,18
2026/01/26/20:13:36,74.275425,0.868781,0.814415,0.922125,0.834834,221,9,18
2026/01/26/20:13:37,75.275599,0.868781,0.814415,0.944844,0.887739,221,14,18
2026/01/26/20:13:38,76.275697,0.868781,0.814415,0.944844,0.887739,221,14,18
2026/01/26/20:13:39,77.275859,0.868781,0.814415,0.944844,0.887739,221,14,18
2026/01/26/20:13:45,82.753212,0.860906,0.805277,0.931000,0.842278,219,13,20
2026/01/26/20:13:46,83.753307,0.860906,0.805277,0.931000,0.842278,219,13,20
2026/01/26/20:13:52,90.228182,0.860906,0.805277,0.916625,0.829292,219,10,20
2026/01/26/20:13:54,92.426468,0.860156,0.812523,0.918031,0.831908,223,9,22
2026/01/26/20:13:55,93.426899,0.860156,0.812523,0.925438,0.837413,223,12,22
2026/01/26/20:13:56,94.427001,0.860156,0.812523,0.985469,0.857037,223,20,22
2026/01/26/20:13:57,95.427090,0.860156,0.812523,0.985469,0.857037,223,20,22
2026/01/26/20:13:58,96.427181,0.860156,0.812523,0.973000,0.843853,223,14,22
2026/01/26/20:14:02,99.643672,0.860156,0.812523,0.926125,0.849235,223,13,22
2026/01/26/20:14:05,102.949917,0.860156,0.812523,0.926438,0.878455,223,13,22
2026/01/26/20:14:07,105.183112,0.886250,0.818104,0.926438,0.878455,226,10,25
2026/01/26/20:14:08,106.183301,0.917531,0.834744,0.926438,0.878455,233,3,25
2026/01/26/20:14:09,107.183445,0.917531,0.834744,0.926438,0.878455,233,3,25
2026/01/26/20:14:10,108.183545,0.917531,0.834744,0.926438,0.878455,233,3,25
2026/01/26/20:14:14,112.033109,0.917531,0.834744,0.953562,0.903974,233,11,25
2026/01/26/20:14:15,113.133368,0.917531,0.834744,0.946562,0.899817,233,9,25
2026/01/26/20:14:19,116.838625,0.917531,0.834744,0.946562,0.899817,233,9,25
2026/01/26/20:14:23,120.629249,0.917531,0.834744,1.008063,0.926688,233,15,25
2026/01/26/20:14:24,122.087587,0.911844,0.853867,1.021875,0.939015,232,21,28
2026/01/26/20:14:25,123.087692,0.930094,0.884147,1.007719,0.928094,237,11,28
2026/01/26/20:14:26,124.087845,0.930094,0.884147,1.005656,0.922521,237,10,28
2026/01/26/20:14:27,125.087977,0.930094,0.884147,0.991719,0.919388,237,8,28
2026/01/26/20:14:28,126.128113,0.930094,0.884147,0.991719,0.919388,237,8,28
2026/01/26/20:14:31,128.938294,0.930094,0.884147,0.991719,0.919388,237,8,28
2026/01/26/20:14:34,132.033159,0.930094,0.884147,0.991719,0.919388,237,8,28
2026/01/26/20:14:37,134.821377,0.930094,0.884147,0.991719,0.919388,237,8,28
2026/01/26/20:14:38,136.558326,0.930094,0.884147,0.991719,0.919388,237,8,28
2026/01/26/20:14:40,138.238343,0.930094,0.884147,0.972875,0.912008,237,5,28
2026/01/26/20:14:43,140.681380,0.930094,0.884147,0.972875,0.912008,237,5,28
2026/01/26/20:14:44,141.681474,0.930094,0.884147,0.972875,0.912008,237,5,28
2026/01/26/20:14:45,142.681580,0.930094,0.884147,0.972875,0.912008,237,5,28
2026/01/26/20:14:46,143.681676,0.930094,0.884147,0.972875,0.912008,237,5,28
2026/01/26/20:14:48,145.847150,0.930094,0.884147,0.972875,0.912008,237,5,28
2026/01/26/20:14:51,149.137665,0.928219,0.881734,0.971000,0.909595,236,5,29
2026/01/26/20:14:55,153.125334,0.928219,0.881734,0.971000,0.909595,236,5,29
2026/01/26/20:14:57,154.941091,0.928219,0.881734,1.036437,0.958059,236,18,29
2026/01/26/20:15:01,158.837211,0.928219,0.881734,1.031750,0.967831,236,17,29
2026/01/26/20:15:02,159.837389,0.928219,0.881734,1.031750,0.967831,236,17,29
2026/01/26/20:15:03,160.837541,0.928219,0.881734,1.020375,0.964145,236,15,29
2026/01/26/20:15:04,161.837606,0.928219,0.881734,1.002188,0.958445,236,13,29
2026/01/26/20:15:06,164.041078,0.928219,0.881734,0.991437,0.934991,236,11,29
2026/01/26/20:15:09,166.656804,0.928219,0.881734,0.975281,0.924415,236,11,29
2026/01/26/20:15:12,170.547331,0.928219,0.881734,0.957531,0.913321,236,6,29
2026/01/26/20:15:15,172.625717,0.928219,0.881734,0.957531,0.913321,236,6,29
2026/01/26/20:15:16,173.628064,0.928219,0.881734,0.957531,0.913321,236,6,29
2026/01/26/20:15:18,175.666067,0.928219,0.881734,0.955688,0.908718,236,5,29
2026/01/26/20:15:19,177.192798,0.931875,0.887427,0.955688,0.908718,237,4,29
2026/01/26/20:15:20,178.192893,0.931875,0.887427,0.955688,0.908718,237,4,29
2026/01/26/20:15:21,179.193085,0.931875,0.887427,0.955688,0.908718,237,4,29
2026/01/26/20:15:22,180.193178,0.931875,0.887427,0.955688,0.908718,237,4,29
2026/01/26/20:15:23,181.193263,0.931875,0.887427,0.955688,0.908718,237,4,29
2026/01/26/20:15:24,182.193355,0.931875,0.887427,0.946937,0.903688,237,3,29
2026/01/26/20:15:25,183.356492,0.931875,0.887427,0.946937,0.903688,237,3,29
2026/01/26/20:15:26,184.362115,0.931875,0.887427,0.946937,0.903688,237,3,29
2026/01/26/20:15:28,186.018871,0.931875,0.887427,0.946937,0.903688,237,3,29
2026/01/26/20:15:31,188.730260,0.929125,0.885299,0.944187,0.901560,236,3,30
2026/01/26/20:15:33,191.135787,0.929125,0.885299,0.944187,0.901560,236,3,30
2026/01/26/20:15:36,194.225311,0.929125,0.885299,0.935844,0.895944,236,2,30
2026/01/26/20:15:38,195.669804,0.929125,0.885299,0.933781,0.894381,236,1,30
2026/01/26/20:15:39,196.670076,0.929125,0.885299,0.933781,0.894381,236,1,30
2026/01/26/20:15:40,197.670157,0.929125,0.885299,0.933781,0.894381,236,1,30
2026/01/26/20:15:41,198.670255,0.929125,0.885299,0.933781,0.894381,236,1,30
