timestamp,event,pod_name,pod_uid,priority,time_s
2026/02/04/06:19:40,apply-time,rs-000074-7hlww,f06ceef6-9404-4304-8cf9-cfb59446f444,3,12.439947
2026/02/04/06:19:40,running-time,rs-000074-7hlww,f06ceef6-9404-4304-8cf9-cfb59446f444,3,12.439947
2026/02/04/06:19:40,apply-time,rs-000074-csmbc,8ef05867-6f69-444f-9f9b-d2eb6a30964b,3,11.439947
2026/02/04/06:19:40,running-time,rs-000074-csmbc,8ef05867-6f69-444f-9f9b-d2eb6a30964b,3,11.439947
2026/02/04/06:19:41,apply-time,rs-000076-9hwp2,67c5c6af-2856-4f3d-b5b1-3950ca4945dc,3,12.439947
2026/02/04/06:19:41,running-time,rs-000076-9hwp2,67c5c6af-2856-4f3d-b5b1-3950ca4945dc,3,12.439947
2026/02/04/06:19:41,apply-time,rs-000076-j5r5h,6d11da45-c3d5-4f90-8fc0-7ee39e422cf3,3,13.439947
2026/02/04/06:19:41,apply-time,rs-000076-vphqb,9e51e5d6-0225-475c-ab36-39e9a23d0f82,3,13.439947
2026/02/04/06:19:41,running-time,rs-000076-vphqb,9e51e5d6-0225-475c-ab36-39e9a23d0f82,3,13.439947
2026/02/04/06:19:42,running-time,rs-000076-j5r5h,6d11da45-c3d5-4f90-8fc0-7ee39e422cf3,3,13.439947
2026/02/04/06:19:42,apply-time,rs-000077-5vc9c,a0111650-f296-43e3-af35-6d24c1067082,3,13.439947
2026/02/04/06:19:42,running-time,rs-000077-5vc9c,a0111650-f296-43e3-af35-6d24c1067082,3,13.439947
2026/02/04/06:19:42,apply-time,rs-000077-g8zkt,d9615f5c-8281-4df5-8026-18ee0d660529,3,13.439947
2026/02/04/06:19:42,running-time,rs-000077-g8zkt,d9615f5c-8281-4df5-8026-18ee0d660529,3,13.439947
2026/02/04/06:19:42,apply-time,rs-000079-5vzfp,a5d392a7-6898-409a-96d9-2192fd17da84,2,13.439947
2026/02/04/06:19:42,running-time,rs-000079-5vzfp,a5d392a7-6898-409a-96d9-2192fd17da84,2,14.439947
2026/02/04/06:19:46,apply-time,rs-000082-zq7xz,cbe0db3b-2fd6-4687-9c23-20db168a2414,4,17.439947
2026/02/04/06:19:46,running-time,rs-000082-zq7xz,cbe0db3b-2fd6-4687-9c23-20db168a2414,4,18.439947
