timestamp,event,pod_name,pod_uid,priority,time_s
2026/02/03/21:35:03,apply-time,rs-000055-8v5vj,73293f1a-5ccd-42ee-b0a9-2dcc51cf9986,1,17.213223
2026/02/03/21:35:03,running-time,rs-000055-8v5vj,73293f1a-5ccd-42ee-b0a9-2dcc51cf9986,1,17.213223
2026/02/03/21:35:03,apply-time,rs-000055-cldh5,71d29611-fec6-4db3-a4c0-8810bc19278f,1,17.213223
2026/02/03/21:35:03,running-time,rs-000055-cldh5,71d29611-fec6-4db3-a4c0-8810bc19278f,1,17.213223
2026/02/03/21:35:03,apply-time,rs-000055-vtjz5,2f2289e7-b5a8-41f4-ba56-5c09aae03bbc,1,17.213223
2026/02/03/21:35:03,running-time,rs-000055-vtjz5,2f2289e7-b5a8-41f4-ba56-5c09aae03bbc,1,17.213223
2026/02/03/21:35:03,apply-time,rs-000056-82nrd,1920eb87-be49-42ca-9bc9-928ac13012d8,1,17.213223
2026/02/03/21:35:03,running-time,rs-000056-82nrd,1920eb87-be49-42ca-9bc9-928ac13012d8,1,17.213223
2026/02/03/21:35:03,apply-time,rs-000056-ckfdc,ee6dfa14-cd44-4571-9518-55b5fce93f86,1,17.213223
2026/02/03/21:35:03,running-time,rs-000056-ckfdc,ee6dfa14-cd44-4571-9518-55b5fce93f86,1,17.213223
2026/02/03/21:35:03,apply-time,rs-000056-m6dgj,e3fd31d7-55da-4fc1-9c53-2c726b5f97e9,1,17.213223
2026/02/03/21:35:03,running-time,rs-000056-m6dgj,e3fd31d7-55da-4fc1-9c53-2c726b5f97e9,1,17.213223
2026/02/03/21:35:06,apply-time,rs-000057-bbc52,921f8a92-466e-4f08-87cf-5d7c5395112c,1,21.213223
2026/02/03/21:35:06,apply-time,rs-000057-xvwlk,c699c8bc-39b3-465c-ba82-1a76e36dd1d8,1,21.213223
2026/02/03/21:35:06,apply-time,rs-000058-8zg88,40b33c9d-e3d6-459e-b772-2edcc050ea72,1,21.213223
