timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/02/03/16:43:15,4.759751,0.179031,0.181595,0.179031,0.181595,24,12,14,3,0,0,0,0,0,0,0,0
2026/02/03/16:43:16,5.759936,0.210187,0.208989,0.210187,0.208989,26,14,17,6,0,0,0,0,0,0,0,0
2026/02/03/16:43:17,6.760064,0.260437,0.232995,0.260437,0.232995,34,17,17,6,0,0,0,0,0,0,0,0
2026/02/03/16:43:18,7.760130,0.294719,0.285203,0.294719,0.285203,36,23,19,6,0,0,0,0,0,0,0,0
2026/02/03/16:43:19,8.760276,0.339875,0.313030,0.339875,0.313030,40,26,19,8,0,0,0,0,0,0,0,0
2026/02/03/16:43:20,9.760386,0.359844,0.359507,0.359844,0.359507,44,30,19,10,0,0,0,0,0,0,0,0
2026/02/03/16:43:21,10.760471,0.396188,0.398825,0.396188,0.398825,47,34,19,12,0,0,0,0,0,0,0,0
2026/02/03/16:43:22,11.760528,0.455250,0.418862,0.457531,0.420487,49,35,21,14,0,0,1,0,0,0,0,0
2026/02/03/16:43:23,12.760630,0.505531,0.475280,0.505531,0.475280,52,36,26,17,0,0,0,0,0,0,0,0
2026/02/03/16:43:24,13.760714,0.532094,0.521803,0.532094,0.521803,57,41,27,17,0,0,0,0,0,0,0,0
2026/02/03/16:43:25,14.760808,0.575781,0.567577,0.575781,0.567577,59,47,27,21,0,0,0,0,0,0,0,0
2026/02/03/16:43:26,15.760921,0.608281,0.595695,0.608281,0.595695,60,48,31,23,0,0,0,0,0,0,0,0
2026/02/03/16:43:27,16.761079,0.650344,0.629902,0.650344,0.629902,65,52,31,26,0,0,0,0,0,0,0,0
2026/02/03/16:43:28,17.761156,0.684000,0.692606,0.684000,0.692606,72,55,33,26,0,0,0,0,0,0,0,0
2026/02/03/16:43:29,18.761246,0.726125,0.740542,0.727844,0.752829,70,64,34,26,0,1,0,0,2,0,0,0
2026/02/03/16:43:30,19.761313,0.765406,0.792325,0.765406,0.792325,71,65,39,29,0,0,0,0,3,0,0,0
2026/02/03/16:43:31,20.761434,0.776000,0.824205,0.787500,0.826550,68,67,43,30,1,0,0,0,7,0,0,0
2026/02/03/16:43:32,21.761541,0.802656,0.837125,0.825656,0.841815,66,71,46,32,2,0,0,0,9,0,0,0
2026/02/03/16:43:33,22.761642,0.812063,0.850402,0.835063,0.855092,66,71,49,32,2,0,0,0,9,0,0,0
