timestamp,event,pod_name,pod_uid,priority,time_s
2026/01/27/02:18:19,apply-time,rs-000053-r6v5m,80a73941-978c-427d-b49a-e00ab848b8a0,1,9.421410
2026/01/27/02:18:19,running-time,rs-000053-r6v5m,80a73941-978c-427d-b49a-e00ab848b8a0,1,9.421410
2026/01/27/02:18:21,apply-time,rs-000055-9mkts,5219f015-88f1-437f-a738-317bbec4cc5a,1,10.421410
2026/01/27/02:18:21,apply-time,rs-000055-q6xxp,d118cca7-cb4f-4dfb-8322-1e42c1dd7abe,1,10.421410
2026/01/27/02:18:21,apply-time,rs-000056-5fw8b,3cc289db-a6a8-43e1-be8c-65ab224b2ce8,2,10.421410
2026/01/27/02:18:21,running-time,rs-000056-5fw8b,3cc289db-a6a8-43e1-be8c-65ab224b2ce8,2,10.421410
2026/01/27/02:18:21,apply-time,rs-000056-lf2xm,ea26675a-33f3-421e-9ca9-95f2ed3df6ae,2,10.421410
2026/01/27/02:18:21,running-time,rs-000056-lf2xm,ea26675a-33f3-421e-9ca9-95f2ed3df6ae,2,10.421410
2026/01/27/02:18:21,apply-time,rs-000056-xfxt9,acd97a62-6d06-419b-a98e-eecc3e0fcd72,2,10.421410
2026/01/27/02:18:21,running-time,rs-000056-xfxt9,acd97a62-6d06-419b-a98e-eecc3e0fcd72,2,10.421410
2026/01/27/02:18:21,apply-time,rs-000057-nnmpp,c9cf7175-3f78-4c0d-9e08-72ba58ccc144,3,10.421410
2026/01/27/02:18:21,running-time,rs-000057-nnmpp,c9cf7175-3f78-4c0d-9e08-72ba58ccc144,3,10.421410
2026/01/27/02:18:21,apply-time,rs-000058-48hzd,b5981cec-cc15-4710-b54b-1e36984850a5,2,11.421410
2026/01/27/02:18:21,running-time,rs-000058-48hzd,b5981cec-cc15-4710-b54b-1e36984850a5,2,11.421410
2026/01/27/02:18:22,apply-time,rs-000058-jclrp,fb98b7a2-62b9-4788-b112-ff2b4887fbc0,2,11.421410
2026/01/27/02:18:22,running-time,rs-000058-jclrp,fb98b7a2-62b9-4788-b112-ff2b4887fbc0,2,11.421410
2026/01/27/02:18:22,apply-time,rs-000059-qhw46,c7769f9f-5dc8-43ba-894a-1991dd36b98d,2,11.421410
2026/01/27/02:18:22,running-time,rs-000059-qhw46,c7769f9f-5dc8-43ba-894a-1991dd36b98d,2,11.421410
2026/01/27/02:18:22,apply-time,rs-000060-sjbcb,7c32bafe-9323-49c2-9636-92556b72c3cd,2,11.421410
2026/01/27/02:18:22,running-time,rs-000060-sjbcb,7c32bafe-9323-49c2-9636-92556b72c3cd,2,11.421410
2026/01/27/02:18:22,apply-time,rs-000060-v2llp,b1dd9f04-695e-442a-a570-c85da5377ebf,2,11.421410
2026/01/27/02:18:22,running-time,rs-000060-v2llp,b1dd9f04-695e-442a-a570-c85da5377ebf,2,11.421410
2026/01/27/02:18:22,apply-time,rs-000060-wbwl7,e88f1960-2013-45b4-a8f5-4d671669a4a0,2,11.421410
