timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/01/26/18:17:25,5.419719,0.229344,0.241263,0.232063,0.246071,18,17,16,11,0,1,0,0,0,0,0,0
2026/01/26/18:17:26,6.419831,0.266469,0.286447,0.270250,0.288490,20,20,19,12,0,0,0,1,0,0,0,0
2026/01/26/18:17:27,7.419938,0.319719,0.335742,0.319719,0.335742,25,23,21,14,0,0,0,0,0,0,0,0
2026/01/26/18:17:28,8.420052,0.352187,0.375709,0.353750,0.380109,28,26,23,17,0,0,1,0,0,0,0,0
2026/01/26/18:17:29,9.420094,0.383781,0.432473,0.383781,0.432473,28,29,30,18,0,0,0,0,0,0,0,0
2026/01/26/18:17:30,10.420185,0.450656,0.448908,0.450656,0.448908,29,32,33,19,0,0,0,0,0,0,0,2
2026/01/26/18:17:31,11.420275,0.491687,0.481431,0.491687,0.481431,32,34,36,19,0,0,0,0,0,0,0,2
2026/01/26/18:17:32,12.420371,0.520656,0.520057,0.520656,0.520057,35,35,41,21,0,0,0,0,0,0,0,2
2026/01/26/18:17:33,13.420463,0.553031,0.547142,0.554969,0.549357,39,38,44,22,0,1,0,0,0,0,0,2
2026/01/26/18:17:34,14.420544,0.591000,0.584344,0.594688,0.586054,43,42,46,23,0,0,1,0,0,0,0,2
2026/01/26/18:17:35,15.420649,0.624656,0.612773,0.627875,0.615804,51,42,48,23,1,0,0,0,0,0,0,2
2026/01/26/18:17:36,16.420754,0.654250,0.640740,0.654250,0.640740,59,42,51,23,0,0,0,0,0,0,0,2
2026/01/26/18:17:37,17.420834,0.690781,0.665856,0.690781,0.665856,62,45,53,26,0,0,0,0,0,0,0,2
2026/01/26/18:17:38,18.420930,0.719938,0.715517,0.719938,0.715517,64,46,56,29,0,0,0,0,0,0,0,2
2026/01/26/18:17:39,19.421033,0.760375,0.736952,0.764219,0.738960,68,49,56,32,0,1,0,0,0,0,0,2
2026/01/26/18:17:40,20.421167,0.801219,0.780266,0.804875,0.792393,74,50,58,34,0,0,1,0,0,0,0,2
2026/01/26/18:17:41,21.421274,0.842031,0.805423,0.845313,0.808056,71,54,64,34,0,1,0,0,4,0,0,2
2026/01/26/18:17:42,22.421362,0.862375,0.810060,0.862375,0.810060,70,55,66,34,0,0,0,0,6,0,0,2
2026/01/26/18:17:43,23.421451,0.864406,0.811672,0.864406,0.811672,71,55,66,34,0,0,0,0,6,0,0,2
2026/01/26/18:17:44,24.421550,0.870000,0.821510,0.887594,0.830815,73,55,67,34,2,0,0,0,6,0,0,2
2026/01/26/18:17:45,25.421631,0.875062,0.832933,0.892656,0.842238,75,55,67,34,2,0,0,0,6,0,0,2
2026/01/26/18:17:46,26.421743,0.877094,0.837391,0.894687,0.846696,76,55,67,34,2,0,0,0,6,0,0,2
2026/01/26/18:17:47,27.421803,0.879031,0.840512,0.896625,0.849817,77,55,67,34,2,0,0,0,6,0,0,2
2026/01/26/18:17:48,28.421887,0.879031,0.840512,0.896625,0.849817,77,55,67,34,2,0,0,0,6,0,0,2
2026/01/26/18:17:49,29.422036,0.879031,0.840512,0.896625,0.849817,77,55,67,34,2,0,0,0,6,0,0,2
2026/01/26/18:17:50,30.422107,0.879031,0.840512,0.896625,0.849817,77,55,67,34,2,0,0,0,6,0,0,2
2026/01/26/18:17:51,31.422220,0.879031,0.840512,0.896625,0.849817,77,55,67,34,2,0,0,0,6,0,0,2
2026/01/26/18:17:52,32.422310,0.879031,0.840512,0.896625,0.849817,77,55,67,34,2,0,0,0,6,0,0,2
2026/01/26/18:17:53,33.422429,0.877094,0.837391,0.894687,0.846696,76,55,67,34,2,0,0,0,7,0,0,2
2026/01/26/18:17:54,34.422510,0.877094,0.837391,0.894687,0.846696,76,55,67,34,2,0,0,0,7,0,0,2
2026/01/26/18:17:55,35.422580,0.877094,0.837391,0.894687,0.846696,76,55,67,34,2,0,0,0,7,0,0,2
2026/01/26/18:17:56,36.422672,0.877094,0.837391,0.894687,0.846696,76,55,67,34,2,0,0,0,7,0,0,2
2026/01/26/18:17:57,37.422774,0.877094,0.837391,0.894687,0.846696,76,55,67,34,2,0,0,0,7,0,0,2
2026/01/26/18:17:58,38.422930,0.877094,0.837391,0.894687,0.846696,76,55,67,34,2,0,0,0,7,0,0,2
2026/01/26/18:17:59,39.423051,0.875156,0.833506,0.892750,0.842811,75,55,67,34,2,0,0,0,8,0,0,2
2026/01/26/18:18:00,40.423103,0.875156,0.833506,0.892750,0.842811,75,55,67,34,2,0,0,0,8,0,0,2
2026/01/26/18:18:01,41.423183,0.875156,0.833506,0.892750,0.842811,75,55,67,34,2,0,0,0,8,0,0,2
2026/01/26/18:18:02,42.423264,0.875156,0.833506,0.892750,0.842811,75,55,67,34,2,0,0,0,8,0,0,2
2026/01/26/18:18:03,43.423373,0.875156,0.833506,0.892750,0.842811,75,55,67,34,2,0,0,0,8,0,0,2
2026/01/26/18:18:04,44.423458,0.889750,0.854551,0.920813,0.873869,78,56,67,36,3,0,0,0,8,0,0,2
2026/01/26/18:18:05,45.423519,0.889750,0.854551,0.920813,0.873869,78,56,67,36,3,0,0,0,8,0,0,2
2026/01/26/18:18:06,46.423617,0.889750,0.854551,0.907344,0.863856,78,56,67,36,2,0,0,0,8,0,0,2
2026/01/26/18:18:07,47.423712,0.889750,0.854551,0.907344,0.863856,78,56,67,36,2,0,0,0,8,0,0,2
